,weather_1,weather_2,weather_3,weather_4,weather_6,weather_8,weather_9,temperature,pm25
20160112124,0,1,0,0,0,0,0,3,86
20160112125,0,1,0,0,0,0,0,3,86
20160112126,0,1,0,0,0,0,0,3,86
20160112127,0,1,0,0,0,0,0,3,86
20160112128,0,1,0,0,0,0,0,3,86
20160112129,0,1,0,0,0,0,0,3,86
20160112130,0,1,0,0,0,0,0,3,86
20160112131,0,1,0,0,0,0,0,3,87
20160112132,0,1,0,0,0,0,0,3,88.33333333
20160112133,0,1,0,0,0,0,0,3,89.66666667
20160112134,0,1,0,0,0,0,0,3,90
20160112135,0,1,0,0,0,0,0,3,90
20160112136,0,1,0,0,0,0,0,3,90
20160112137,0,0.666666667,0.333333333,0,0,0,0,3,90
20160112138,0,0.333333333,0.666666667,0,0,0,0,3,91.33333333
20160112139,0,0,1,0,0,0,0,3,92.66666667
20160112140,0,0,1,0,0,0,0,3,94
20160112141,0,0,1,0,0,0,0,3,94
20160112142,0,0,1,0,0,0,0,3,94
20160112143,0,0,1,0,0,0,0,3,94
20160112144,0,0,1,0,0,0,0,3,94
20160113005,0,0,1,0,0,0,0,3,94.66666667
20160113006,0,0,1,0,0,0,0,3,96.33333333
20160113007,0,0,1,0,0,0,0,3,98
20160113008,0,0,1,0,0,0,0,3,99
20160113009,0,0,1,0,0,0,0,3,99
20160113010,0,0,1,0,0,0,0,3,99
20160113011,0,0,1,0,0,0,0,3,99
20160113012,0,0,1,0,0,0,0,3,99.66666667
20160113013,0,0,1,0,0,0,0,3,100.3333333
20160113014,0,0,1,0,0,0,0,3,101
20160113015,0,0,1,0,0,0,0,3,101
20160113016,0,0,1,0,0,0,0,3,101
20160113017,0,0,1,0,0,0,0,3,101
20160113018,0,0,1,0,0,0,0,3,101
20160113019,0,0,1,0,0,0,0,3,101
20160113020,0,0,1,0,0,0,0,3,101
20160113021,0,0,1,0,0,0,0,3,101
20160113022,0,0,1,0,0,0,0,3,101
20160113023,0,0,1,0,0,0,0,3,101
20160113024,0,0,1,0,0,0,0,3,101.6666667
20160113025,0,0,1,0,0,0,0,3,102.3333333
20160113026,0,0,1,0,0,0,0,3,103
20160113027,0,0,1,0,0,0,0,3,103
20160113028,0,0,1,0,0,0,0,3,103
20160113029,0,0,1,0,0,0,0,3,103
20160113030,0,0,1,0,0,0,0,3,103
20160113031,0,0,1,0,0,0,0,3,103
20160113032,0,0,1,0,0,0,0,3,103.3333333
20160113033,0,0,1,0,0,0,0,3,103.6666667
20160113034,0,0,1,0,0,0,0,3,104
20160113035,0,0,1,0,0,0,0,3,104
20160113036,0,0,1,0,0,0,0,3,104
20160113037,0,0,1,0,0,0,0,3,104
20160113038,0,0,1,0,0,0,0,3,102.3333333
20160113039,0,0,1,0,0,0,0,3,100.6666667
20160113040,0,0,1,0,0,0,0,3,99
20160113041,0,0,1,0,0,0,0,3,99
20160113042,0,0,1,0,0,0,0,3,95
20160113043,0,0.166666667,0.833333333,0,0,0,0,3,91
20160113044,0,0.5,0.5,0,0,0,0,3,87
20160113045,0,0.833333333,0.166666667,0,0,0,0,3,87
20160113046,0,1,0,0,0,0,0,3,87
20160113047,0,1,0,0,0,0,0,3,87
20160113048,0,1,0,0,0,0,0,3,85
20160113049,0,1,0,0,0,0,0,3,83
20160113050,0,1,0,0,0,0,0,3,81
20160113051,0,1,0,0,0,0,0,3,81
20160113052,0,1,0,0,0,0,0,3,81
20160113053,0,1,0,0,0,0,0,3,81
20160113054,0,1,0,0,0,0,0,3,82
20160113055,0,1,0,0,0,0,0,3,83
20160113056,0,1,0,0,0,0,0,3,84
20160113057,0,1,0,0,0,0,0,3,84
20160113058,0,1,0,0,0,0,0,3,84
20160113059,0,1,0,0,0,0,0,3,84
20160113060,0,1,0,0,0,0,0,3,84
20160113061,0,1,0,0,0,0,0,3,84
20160113062,0,1,0,0,0,0,0,3,84
20160113063,0,1,0,0,0,0,0,3,84
20160113064,0,1,0,0,0,0,0,3,84
20160113065,0,1,0,0,0,0,0,3,84
20160113066,0,1,0,0,0,0,0,3,84.33333333
20160113067,0,1,0,0,0,0,0,3,84.66666667
20160113068,0,1,0,0,0,0,0,3,85
20160113069,0,1,0,0,0,0,0,3,85
20160113070,0,1,0,0,0,0,0,3,85
20160113071,0,1,0,0,0,0,0,3.166666667,85
20160113072,0,1,0,0,0,0,0,3.5,86
20160113073,0,1,0,0,0,0,0,3.666666667,87
20160113074,0,1,0,0,0,0,0,3.5,88
20160113075,0,1,0,0,0,0,0,3.166666667,88
20160113076,0,1,0,0,0,0,0,3,88
20160113077,0,1,0,0,0,0,0,3.333333333,88
20160113078,0,1,0,0,0,0,0,3.666666667,88
20160113079,0,1,0,0,0,0,0,4,88
20160113080,0,1,0,0,0,0,0,4,88
20160113081,0,1,0,0,0,0,0,4,88
20160113082,0,1,0,0,0,0,0,4,88
20160113083,0,1,0,0,0,0,0,4,88
20160113084,0,1,0,0,0,0,0,4,88.66666667
20160113085,0,1,0,0,0,0,0,4,89.33333333
20160113086,0,1,0,0,0,0,0,4.166666667,90
20160113087,0,1,0,0,0,0,0,4.5,90
20160113088,0,1,0,0,0,0,0,4.833333333,90
20160113089,0,1,0,0,0,0,0,5,90
20160113090,0,1,0,0,0,0,0,5,90
20160113091,0,1,0,0,0,0,0,5,90
20160113092,0,1,0,0,0,0,0,5,90
20160113093,0,1,0,0,0,0,0,5,90
20160113094,0,1,0,0,0,0,0,5,90
20160113095,0,1,0,0,0,0,0,5,90
20160113096,0,1,0,0,0,0,0,5,91
20160113097,0,1,0,0,0,0,0,5,92
20160113098,0,1,0,0,0,0,0,5,93
20160113099,0,1,0,0,0,0,0,5,93
20160113100,0,1,0,0,0,0,0,5,93
20160113101,0,1,0,0,0,0,0,5,93
20160113102,0,1,0,0,0,0,0,5,92.33333333
20160113103,0,1,0,0,0,0,0,5,91.66666667
20160113104,0,1,0,0,0,0,0,4.666666667,91
20160113105,0,1,0,0,0,0,0,4.333333333,91
20160113106,0,1,0,0,0,0,0,4,91
20160113107,0,1,0,0,0,0,0,4,91
20160113108,0,1,0,0,0,0,0,4,91.66666667
20160113109,0,1,0,0,0,0,0,4,92.33333333
20160113110,0,1,0,0,0,0,0,4,93
20160113111,0,1,0,0,0,0,0,4,93
20160113112,0,1,0,0,0,0,0,4,93
20160113113,0,1,0,0,0,0,0,4,93
20160113114,0,1,0,0,0,0,0,4,93.66666667
20160113115,0,1,0,0,0,0,0,4,94.33333333
20160113116,0,1,0,0,0,0,0,4,95
20160113117,0,1,0,0,0,0,0,4,95
20160113118,0,1,0,0,0,0,0,4,95
20160113119,0,1,0,0,0,0,0,4,95
20160113120,0,1,0,0,0,0,0,4,97
20160113121,0,1,0,0,0,0,0,4,99
20160113122,0,1,0,0,0,0,0,4,101
20160113123,0,1,0,0,0,0,0,4,101
20160113124,0,1,0,0,0,0,0,4,101
20160113125,0,1,0,0,0,0,0,4,101
20160113126,0,1,0,0,0,0,0,4,101.6666667
20160113127,0,1,0,0,0,0,0,3.666666667,102.3333333
20160113128,0,1,0,0,0,0,0,3.333333333,103
20160113129,0,1,0,0,0,0,0,3,103
20160113130,0,1,0,0,0,0,0,3,103
20160113131,0,1,0,0,0,0,0,3,103
20160113132,0,1,0,0,0,0,0,3,104
20160113133,0,1,0,0,0,0,0,3,105
20160113134,0,1,0,0,0,0,0,3,106
20160113135,0,1,0,0,0,0,0,3,106
20160113136,0,1,0,0,0,0,0,3,106
20160113137,0,1,0,0,0,0,0,3,106
20160113138,0,1,0,0,0,0,0,3,106
20160113139,0,1,0,0,0,0,0,3,106
20160113140,0,1,0,0,0,0,0,3,106
20160113141,0,1,0,0,0,0,0,3,106
20160113142,0,1,0,0,0,0,0,3,106
20160113143,0,1,0,0,0,0,0,3,107.3333333
20160113144,0,1,0,0,0,0,0,3,108.6666667
20160114005,0,1,0,0,0,0,0,3,112
20160114006,0,1,0,0,0,0,0,3,112
20160114007,0,1,0,0,0,0,0,3,112
20160114008,0,1,0,0,0,0,0,3,112
20160114009,0,1,0,0,0,0,0,3,112
20160114010,0,1,0,0,0,0,0,3,112
20160114011,0,1,0,0,0,0,0,3,112
20160114012,0,1,0,0,0,0,0,3,113
20160114013,0,1,0,0,0,0,0,3,114
20160114014,0,1,0,0,0,0,0,3,115
20160114015,0,1,0,0,0,0,0,3,115
20160114016,0,1,0,0,0,0,0,3,115
20160114017,0,1,0,0,0,0,0,3,115
20160114018,0,1,0,0,0,0,0,3,115
20160114019,0,1,0,0,0,0,0,3,115
20160114020,0,1,0,0,0,0,0,2.833333333,115
20160114021,0,1,0,0,0,0,0,2.5,115
20160114022,0,1,0,0,0,0,0,2.166666667,115
20160114023,0,1,0,0,0,0,0,2,115
20160114024,0,1,0,0,0,0,0,2,115
20160114025,0,1,0,0,0,0,0,2,116
20160114026,0,1,0,0,0,0,0,2,117
20160114027,0,1,0,0,0,0,0,2,118
20160114028,0,1,0,0,0,0,0,2,118
20160114029,0,1,0,0,0,0,0,2,118
20160114030,0,1,0,0,0,0,0,2,118
20160114031,0,1,0,0,0,0,0,2,118
20160114032,0,1,0,0,0,0,0,2,118
20160114033,0,1,0,0,0,0,0,2,118
20160114034,0,1,0,0,0,0,0,2,118
20160114035,0,1,0,0,0,0,0,2,117
20160114036,0,1,0,0,0,0,0,2,116.3333333
20160114037,0,1,0,0,0,0,0,2,115.6666667
20160114038,0,1,0,0,0,0,0,2,116
20160114039,0,1,0,0,0,0,0,2,116
20160114040,0,1,0,0,0,0,0,2,116
20160114041,0,1,0,0,0,0,0,2,116
20160114042,0,1,0,0,0,0,0,2,115.6666667
20160114043,0,1,0,0,0,0,0,2,115.3333333
20160114044,0,1,0,0,0,0,0,1.833333333,115
20160114045,0,1,0,0,0,0,0,1.5,115
20160114046,0,1,0,0,0,0,0,1.166666667,115
20160114047,0,1,0,0,0,0,0,1,115
20160114048,0,1,0,0,0,0,0,1,113.6666667
20160114049,0,1,0,0,0,0,0,1,112.3333333
20160114050,0,1,0,0,0,0,0,1,111
20160114051,0,1,0,0,0,0,0,1.333333333,111
20160114052,0,1,0,0,0,0,0,1.666666667,111
20160114053,0,1,0,0,0,0,0,2,111
20160114054,0,1,0,0,0,0,0,2,110
20160114055,0,1,0,0,0,0,0,2,109
20160114056,0,1,0,0,0,0,0,2,108
20160114057,0,1,0,0,0,0,0,2,108
20160114058,0,1,0,0,0,0,0,2.333333333,108
20160114059,0,1,0,0,0,0,0,2.666666667,108
20160114060,0,1,0,0,0,0,0,3,110
20160114061,0,1,0,0,0,0,0,3.166666667,112
20160114062,0,1,0,0,0,0,0,3.5,114
20160114063,0,1,0,0,0,0,0,3.833333333,114
20160114064,0,1,0,0,0,0,0,4.166666667,114
20160114065,0,1,0,0,0,0,0,4.5,114
20160114066,0,1,0,0,0,0,0,4.833333333,116.6666667
20160114067,0,1,0,0,0,0,0,5,119.3333333
20160114068,0,1,0,0,0,0,0,5,122
20160114069,0,1,0,0,0,0,0,5.166666667,122
20160114070,0,1,0,0,0,0,0,5.5,122
20160114071,0,1,0,0,0,0,0,5.833333333,122
20160114072,0,1,0,0,0,0,0,6,125
20160114073,0,1,0,0,0,0,0,6,128
20160114074,0,1,0,0,0,0,0,6.333333333,131
20160114075,0,1,0,0,0,0,0,6.666666667,131
20160114076,0,1,0,0,0,0,0,7,131
20160114077,0,1,0,0,0,0,0,7,131
20160114078,0,1,0,0,0,0,0,7,130
20160114079,0,1,0,0,0,0,0,7,129
20160114080,0,1,0,0,0,0,0,7.166666667,128
20160114081,0,1,0,0,0,0,0,7.166666667,128
20160114082,0,1,0,0,0,0,0,7.166666667,128
20160114083,0,1,0,0,0,0,0,7.333333333,128
20160114084,0,1,0,0,0,0,0,7.666666667,127
20160114085,0,1,0,0,0,0,0,8,126
20160114086,0,1,0,0,0,0,0,8,125
20160114087,0,1,0,0,0,0,0,8,125
20160114088,0,1,0,0,0,0,0,8,125
20160114089,0,1,0,0,0,0,0,8.166666667,125
20160114090,0,1,0,0,0,0,0,8.166666667,123.6666667
20160114091,0,1,0,0,0,0,0,8.166666667,122.3333333
20160114092,0,1,0,0,0,0,0,8,121
20160114093,0,1,0,0,0,0,0,8,121
20160114094,0,1,0,0,0,0,0,8,121
20160114095,0,1,0,0,0,0,0,8,121
20160114096,0,1,0,0,0,0,0,8,121.6666667
20160114097,0,1,0,0,0,0,0,8,122.3333333
20160114098,0,1,0,0,0,0,0,8,123
20160114099,0,1,0,0,0,0,0,8,123
20160114100,0,1,0,0,0,0,0,8,123
20160114101,0,1,0,0,0,0,0,8,123
20160114102,0,1,0,0,0,0,0,8,123
20160114103,0,1,0,0,0,0,0,8,123
20160114104,0,1,0,0,0,0,0,8,123
20160114105,0,1,0,0,0,0,0,8,123
20160114106,0,1,0,0,0,0,0,7.833333333,123
20160114107,0,1,0,0,0,0,0,7.5,124
20160114108,0,1,0,0,0,0,0,7.166666667,126.3333333
20160114109,0,1,0,0,0,0,0,7,128.6666667
20160114110,0,1,0,0,0,0,0,7,130
20160114111,0,1,0,0,0,0,0,7,130
20160114112,0,1,0,0,0,0,0,7,130
20160114113,0,1,0,0,0,0,0,7,130
20160114114,0,1,0,0,0,0,0,7,129.5
20160114115,0,1,0,0,0,0,0,7,129.3333333
20160114116,0,1,0,0,0,0,0,7,129
20160114117,0,1,0,0,0,0,0,7,129
20160114118,0,1,0,0,0,0,0,7,129
20160114119,0,1,0,0,0,0,0,7,129
20160114120,0,1,0,0,0,0,0,7,129
20160114121,0,1,0,0,0,0,0,7,129
20160114122,0,1,0,0,0,0,0,7,129
20160114123,0,1,0,0,0,0,0,7,129
20160114124,0,1,0,0,0,0,0,7,129
20160114125,0,1,0,0,0,0,0,7,131
20160114126,0,1,0,0,0,0,0,7,135
20160114127,0,1,0,0,0,0,0,7,139
20160114128,0,1,0,0,0,0,0,7,141
20160114129,0,1,0,0,0,0,0,7,141
20160114130,0,1,0,0,0,0,0,7,141
20160114131,0,1,0,0,0,0,0,7,141
20160114132,0,1,0,0,0,0,0,7,141
20160114133,0,1,0,0,0,0,0,7,145
20160114134,0,0.666666667,0.333333333,0,0,0,0,7,149
20160114135,0,0.333333333,0.666666667,0,0,0,0,7,153
20160114136,0,0,1,0,0,0,0,7,153
20160114137,0,0,1,0,0,0,0,6.666666667,153
20160114138,0,0,1,0,0,0,0,6.5,153
20160114139,0,0,1,0,0,0,0,6.5,159.5
20160114140,0,0,1,0,0,0,0,6.5,166
20160114141,0,0,1,0,0,0,0,6.333333333,166
20160114142,0,0,1,0,0,0,0,6,166
20160114143,0,0,1,0,0,0,0,6,166
20160114144,0,0,1,0,0,0,0,6,166
20160115005,0,0,1,0,0,0,0,5,174
20160115006,0,0,1,0,0,0,0,5,175
20160115007,0,0,1,0,0,0,0,5,175.3333333
20160115008,0,0,1,0,0,0,0,5,176
20160115009,0,0,1,0,0,0,0,5,176
20160115010,0,0,1,0,0,0,0,5,176
20160115011,0,0,1,0,0,0,0,5,176
20160115012,0,0,1,0,0,0,0,5,180
20160115013,0,0,1,0,0,0,0,5,184
20160115014,0,0,1,0,0,0,0,5,188
20160115015,0,0,1,0,0,0,0,5,188
20160115016,0,0,1,0,0,0,0,5,188
20160115017,0,0,1,0,0,0,0,5,188
20160115018,0,0,1,0,0,0,0,5,188
20160115019,0,0,1,0,0,0,0,5,188
20160115020,0,0,1,0,0,0,0,5,187.6666667
20160115021,0,0,1,0,0,0,0,5,187.3333333
20160115022,0,0,1,0,0,0,0,5,187
20160115023,0,0,1,0,0,0,0,5,187
20160115024,0,0,1,0,0,0,0,5,187
20160115025,0,0,1,0,0,0,0,5,187
20160115026,0,0,1,0,0,0,0,5,184.3333333
20160115027,0,0,1,0,0,0,0,5,181.6666667
20160115028,0,0,1,0,0,0,0,5,179
20160115029,0,0,1,0,0,0,0,5,179
20160115030,0,0,1,0,0,0,0,4.666666667,179
20160115031,0,0,1,0,0,0,0,4.333333333,175.3333333
20160115032,0,0,1,0,0,0,0,4,171.6666667
20160115033,0,0,1,0,0,0,0,4,168
20160115034,0,0,1,0,0,0,0,4,168
20160115035,0,0,1,0,0,0,0,4,168
20160115036,0,0,1,0,0,0,0,4,165.6666667
20160115037,0,0,1,0,0,0,0,4,163.3333333
20160115038,0,0,1,0,0,0,0,4,161
20160115039,0,0,1,0,0,0,0,4,161
20160115040,0,0,1,0,0,0,0,4,161
20160115041,0,0,1,0,0,0,0,4,161
20160115042,0,0,1,0,0,0,0,4,158.6666667
20160115043,0,0.166666667,0.833333333,0,0,0,0,4,156.3333333
20160115044,0,0.5,0.5,0,0,0,0,4,154
20160115045,0,0.833333333,0.166666667,0,0,0,0,4,154
20160115046,0,1,0,0,0,0,0,4,154
20160115047,0,1,0,0,0,0,0,4,154
20160115048,0,1,0,0,0,0,0,4,154
20160115049,0,1,0,0,0,0,0,4,154
20160115050,0,1,0,0,0,0,0,4,152.5
20160115051,0,1,0,0,0,0,0,4,152.5
20160115052,0,1,0,0,0,0,0,4,151
20160115053,0,1,0,0,0,0,0,4,151
20160115054,0,1,0,0,0,0,0,4,151
20160115055,0,1,0,0,0,0,0,4,151
20160115056,0,1,0,0,0,0,0,5,149
20160115057,0,1,0,0,0,0,0,5,149
20160115058,0,1,0,0,0,0,0,5,149
20160115059,,,,,,,,,
20160115060,0,1,0,0,0,0,0,6,146
20160115061,0,1,0,0,0,0,0,6,146
20160115062,0,1,0,0,0,0,0,6,146
20160115063,0,1,0,0,0,0,0,7,146
20160115064,0,1,0,0,0,0,0,7,146
20160115065,0,1,0,0,0,0,0,7,146
20160115066,0,1,0,0,0,0,0,8,141
20160115067,0,1,0,0,0,0,0,8,141
20160115068,0,1,0,0,0,0,0,8,141
20160115069,0,1,0,0,0,0,0,8.5,141
20160115070,0,1,0,0,0,0,0,9,141
20160115071,0,1,0,0,0,0,0,9,141
20160115072,0,1,0,0,0,0,0,9,141
20160115073,0,1,0,0,0,0,0,9,141
20160115074,0,1,0,0,0,0,0,9,141
20160115075,0,1,0,0,0,0,0,9,141
20160115076,0,1,0,0,0,0,0,9,141
20160115077,0,1,0,0,0,0,0,9,141.6666667
20160115078,0,1,0,0,0,0,0,9,135.6666667
20160115079,0,1,0,0,0,0,0,9,129.6666667
20160115080,0,1,0,0,0,0,0,9,123
20160115081,0,1,0,0,0,0,0,9.333333333,123
20160115082,0,1,0,0,0,0,0,9.666666667,123
20160115083,0,1,0,0,0,0,0,10,123
20160115084,0,1,0,0,0,0,0,10,114.3333333
20160115085,0,1,0,0,0,0,0,10,105.6666667
20160115086,0,1,0,0,0,0,0,10.16666667,97
20160115087,0,1,0,0,0,0,0,10.5,97
20160115088,0,1,0,0,0,0,0,10.83333333,97
20160115089,0,1,0,0,0,0,0,11,97
20160115090,0,1,0,0,0,0,0,11,92.66666667
20160115091,0,1,0,0,0,0,0,11,88.33333333
20160115092,0,1,0,0,0,0,0,11,84
20160115093,0,1,0,0,0,0,0,11,84
20160115094,0,1,0,0,0,0,0,11,84
20160115095,0,1,0,0,0,0,0,11,84
20160115096,0,1,0,0,0,0,0,11,84
20160115097,0,1,0,0,0,0,0,10.5,83.5
20160115098,0,1,0,0,0,0,0,10.5,83
20160115099,0,1,0,0,0,0,0,10.5,83
20160115100,0,1,0,0,0,0,0,10.5,83
20160115101,0,1,0,0,0,0,0,10.25,83
20160115102,0,1,0,0,0,0,0,10,83
20160115103,0,1,0,0,0,0,0,10,83
20160115104,0,1,0,0,0,0,0,10,83
20160115105,0,1,0,0,0,0,0,9.666666667,83
20160115106,0,1,0,0,0,0,0,9.333333333,83
20160115107,0,1,0,0,0,0,0,9,82.33333333
20160115108,0,1,0,0,0,0,0,9,81.33333333
20160115109,0,1,0,0,0,0,0,8.666666667,80.33333333
20160115110,0,1,0,0,0,0,0,8.333333333,80
20160115111,0,1,0,0,0,0,0,8,80
20160115112,0,1,0,0,0,0,0,8,80
20160115113,0,1,0,0,0,0,0,8,80
20160115114,0,1,0,0,0,0,0,7.666666667,79.66666667
20160115115,0,1,0,0,0,0,0,7.333333333,79.33333333
20160115116,0,1,0,0,0,0,0,7,79
20160115117,0,1,0,0,0,0,0,7,79
20160115118,0,1,0,0,0,0,0,7,79
20160115119,0,1,0,0,0,0,0,7,79
20160115120,0,1,0,0,0,0,0,7,84.5
20160115121,0,1,0,0,0,0,0,7,90
20160115122,0,1,0,0,0,0,0,7,90
20160115123,0,1,0,0,0,0,0,7,90
20160115124,0,1,0,0,0,0,0,6.5,90
20160115125,0,1,0,0,0,0,0,6,90
20160115126,0,1,0,0,0,0,0,6,90
20160115127,0,1,0,0,0,0,0,6,90
20160115128,0,1,0,0,0,0,0,6,90
20160115129,0,1,0,0,0,0,0,6,90
20160115130,0,1,0,0,0,0,0,6,90
20160115131,0,1,0,0,0,0,0,6,90
20160115132,0,1,0,0,0,0,0,6,103.5
20160115133,0,1,0,0,0,0,0,6,117
20160115134,0,1,0,0,0,0,0,6,117
20160115135,0,1,0,0,0,0,0,5.666666667,117
20160115136,0,1,0,0,0,0,0,5.333333333,117
20160115137,0,1,0,0,0,0,0,5,117
20160115138,0,1,0,0,0,0,0,5,122.6666667
20160115139,0,1,0,0,0,0,0,5,128.3333333
20160115140,0,1,0,0,0,0,0,5,134
20160115141,0,1,0,0,0,0,0,5,134
20160115142,0,1,0,0,0,0,0,5,134
20160115143,0,1,0,0,0,0,0,5,134
20160115144,0,1,0,0,0,0,0,5,133.3333333
20160116005,0,1,0,0,0,0,0,4,132
20160116006,0,1,0,0,0,0,0,4,130.6666667
20160116007,0,1,0,0,0,0,0,4,129.3333333
20160116008,0,1,0,0,0,0,0,4,128
20160116009,0,1,0,0,0,0,0,4,128
20160116010,0,1,0,0,0,0,0,3.833333333,128
20160116011,0,1,0,0,0,0,0,3.5,128
20160116012,0,1,0,0,0,0,0,3.166666667,128
20160116013,0,1,0,0,0,0,0,3,128
20160116014,0,1,0,0,0,0,0,3,130.6666667
20160116015,0,1,0,0,0,0,0,3,133.3333333
20160116016,0,1,0,0,0,0,0,3,136
20160116017,0,1,0,0,0,0,0,3,136
20160116018,0,1,0,0,0,0,0,3,136
20160116019,0,1,0,0,0,0,0,3,136
20160116020,0,1,0,0,0,0,0,3,136
20160116021,0,1,0,0,0,0,0,3,136
20160116022,0,1,0,0,0,0,0,3,136
20160116023,0,1,0,0,0,0,0,3,137
20160116024,0,1,0,0,0,0,0,3,139.3333333
20160116025,0,1,0,0,0,0,0,3,141.6666667
20160116026,0,1,0,0,0,0,0,3,143
20160116027,0,1,0,0,0,0,0,3,143
20160116028,0,1,0,0,0,0,0,3,143
20160116029,0,1,0,0,0,0,0,3,143
20160116030,0,1,0,0,0,0,0,3,137.6666667
20160116031,0,1,0,0,0,0,0,3,132.3333333
20160116032,0,1,0,0,0,0,0,3,127
20160116033,0,1,0,0,0,0,0,3,127
20160116034,0,1,0,0,0,0,0,3,127
20160116035,0,1,0,0,0,0,0,3,127
20160116036,0,1,0,0,0,0,0,2.666666667,124.6666667
20160116037,0,1,0,0,0,0,0,2.666666667,122.3333333
20160116038,0,1,0,0,0,0,0,2.666666667,120
20160116039,0,1,0,0,0,0,0,2.666666667,120
20160116040,0,1,0,0,0,0,0,2.333333333,120
20160116041,0,1,0,0,0,0,0,2,120
20160116042,0,1,0,0,0,0,0,2,119.6666667
20160116043,0,1,0,0,0,0,0,2,119.3333333
20160116044,0,1,0,0,0,0,0,2.333333333,119
20160116045,0,1,0,0,0,0,0,2.666666667,119
20160116046,0,1,0,0,0,0,0,3,119
20160116047,0,0.666666667,0,0,0,0.333333333,0,3,119
20160116048,0,0.333333333,0,0,0,0.666666667,0,3,117.6666667
20160116049,0,0,0,0,0,1,0,3,116.3333333
20160116050,0,0,0,0,0,1,0,3,115
20160116051,0,0,0,0,0,1,0,3,115
20160116052,0,0,0,0,0,1,0,3,115
20160116053,0,0,0,0,0,1,0,3,115
20160116054,0,0,0,0,0,1,0,3,113.6666667
20160116055,0,0,0,0,0,1,0,3,112.3333333
20160116056,0,0,0,0,0,1,0,3,111
20160116057,0,0,0,0,0,1,0,3,111
20160116058,0,0,0,0,0,1,0,3,111
20160116059,0,0,0,0,0,1,0,3,111
20160116060,0,0,0,0,0,1,0,3,113
20160116061,0,0,0,0,0,1,0,3,115
20160116062,0,0,0,0,0,1,0,3.333333333,117
20160116063,0,0,0,0,0,1,0,3.666666667,117
20160116064,0,0,0,0,0,1,0,4.166666667,117
20160116065,0,0,0,0,0,1,0,4.5,117
20160116066,0,0,0,0,0,1,0,5,120.6666667
20160116067,0,0,0,0,0,1,0,5.5,124.3333333
20160116068,0,0,0,0,0,1,0,5.833333333,128
20160116069,0,0,0,0,0,1,0,6,128
20160116070,0,0.333333333,0,0,0,0.666666667,0,6.333333333,128
20160116071,0,0.666666667,0,0,0,0.333333333,0,7,128
20160116072,0,1,0,0,0,0,0,7.666666667,128
20160116073,0,1,0,0,0,0,0,8.166666667,135
20160116074,0,1,0,0,0,0,0,8.5,142
20160116075,0,1,0,0,0,0,0,8.833333333,149
20160116076,0,1,0,0,0,0,0,9,149
20160116077,0,1,0,0,0,0,0,9,149
20160116078,0,1,0,0,0,0,0,9,153
20160116079,0,1,0,0,0,0,0,9.333333333,157
20160116080,0,1,0,0,0,0,0,9.666666667,161
20160116081,0,1,0,0,0,0,0,10,161
20160116082,0,1,0,0,0,0,0,10,161
20160116083,0,1,0,0,0,0,0,10,161
20160116084,0,1,0,0,0,0,0,10,158.3333333
20160116085,0,1,0,0,0,0,0,10,155.6666667
20160116086,0,1,0,0,0,0,0,10.33333333,153
20160116087,0,1,0,0,0,0,0,10.66666667,153
20160116088,0,1,0,0,0,0,0,11,153
20160116089,0,1,0,0,0,0,0,11,153
20160116090,0,1,0,0,0,0,0,11,144.6666667
20160116091,0,1,0,0,0,0,0,11,136.3333333
20160116092,0,1,0,0,0,0,0,11,128
20160116093,0,1,0,0,0,0,0,11,128
20160116094,0,1,0,0,0,0,0,11,128
20160116095,0,1,0,0,0,0,0,11,128
20160116096,0,1,0,0,0,0,0,11,126
20160116097,0,1,0,0,0,0,0,11,124
20160116098,0,1,0,0,0,0,0,11,122
20160116099,0,1,0,0,0,0,0,11,122
20160116100,0,1,0,0,0,0,0,11,122
20160116101,0,1,0,0,0,0,0,11,122
20160116102,0,1,0,0,0,0,0,11,118.5
20160116103,0,1,0,0,0,0,0,11,115
20160116104,0,1,0,0,0,0,0,10.83333333,115
20160116105,0,1,0,0,0,0,0,10.5,115
20160116106,0,1,0,0,0,0,0,10.16666667,115
20160116107,0,1,0,0,0,0,0,10,115
20160116108,0,1,0,0,0,0,0,10,112
20160116109,0,1,0,0,0,0,0,10,109
20160116110,0,1,0,0,0,0,0,10,106
20160116111,0,1,0,0,0,0,0,9.5,106
20160116112,0,1,0,0,0,0,0,9,106
20160116113,0,1,0,0,0,0,0,9,106
20160116114,0,1,0,0,0,0,0,9,106.6666667
20160116115,0,1,0,0,0,0,0,9,107.3333333
20160116116,0,1,0,0,0,0,0,9,108
20160116117,0,1,0,0,0,0,0,9,108
20160116118,0,1,0,0,0,0,0,8.5,108
20160116119,0,1,0,0,0,0,0,8,108
20160116120,0,1,0,0,0,0,0,8,108
20160116121,0,1,0,0,0,0,0,8,114
20160116122,0,1,0,0,0,0,0,8,120
20160116123,0,1,0,0,0,0,0,8.5,120
20160116124,0,0.5,0.5,0,0,0,0,8.5,120
20160116125,0,0.5,0.5,0,0,0,0,8.5,120
20160116126,0,0,1,0,0,0,0,8,119.5
20160116127,0,0,1,0,0,0,0,8,119
20160116128,0,0,1,0,0,0,0,8,119
20160116129,0,0,1,0,0,0,0,8,119
20160116130,0,0,1,0,0,0,0,8,119
20160116131,0,0,1,0,0,0,0,8.5,119
20160116132,0,0,1,0,0,0,0,9,116
